offline_datapoint_0 1701278497 14914,785
offline_datapoint_16 1701278497 3008,111
offline_datapoint_28 1701278497 0,652
offline_datapoint_17 1701278497 26,688
offline_datapoint_10 1701278497 99,592
offline_datapoint_29 1701278497 8,340
offline_datapoint_22 1701278497 12032,000
offline_datapoint_4 1701278497 0,007
offline_datapoint_11 1701278502 31372,000
offline_datapoint_5 1701278502 3951,000
offline_datapoint_26 1701278502 611016704,000
offline_datapoint_14 1701278502 468975616,000
offline_datapoint_3 1701278502 8670244864,000
offline_datapoint_9 1701278502 82014208,000
offline_datapoint_25 1701278502 1843,000
offline_datapoint_19 1701278500 26,047
offline_datapoint_8 1701278500 13033,956
offline_datapoint_21 1701278502 82014208,000
offline_datapoint_1 1701278500 1,670
offline_datapoint_20 1701278502 5823668224,000
offline_datapoint_7 1701278502 4278194176,000
offline_datapoint_6 1701278500 0,000
offline_datapoint_12 1701278500 2,355
offline_datapoint_24 1701278500 0,848
offline_datapoint_13 1701278500 7925,161
offline_datapoint_18 1701278502 0,000
offline_datapoint_0 1701278500 13855,424
offline_datapoint_16 1701278500 2504,141
offline_datapoint_28 1701278500 0,902
offline_datapoint_17 1701278500 37,066
offline_datapoint_10 1701278500 99,626
offline_datapoint_29 1701278500 8,682
offline_datapoint_22 1701278500 12952,216
offline_datapoint_4 1701278500 0,009
offline_datapoint_11 1701278505 31372,000
offline_datapoint_5 1701278505 3953,000
offline_datapoint_26 1701278505 611033088,000
offline_datapoint_14 1701278505 468983808,000
offline_datapoint_3 1701278505 8670973952,000
offline_datapoint_9 1701278505 82210816,000
offline_datapoint_25 1701278505 1834,000
offline_datapoint_19 1701278503 2,996
offline_datapoint_8 1701278503 10229,461
offline_datapoint_21 1701278505 82210816,000
offline_datapoint_1 1701278503 0,666
offline_datapoint_20 1701278505 5823918080,000
offline_datapoint_7 1701278505 4231122944,000
offline_datapoint_6 1701278503 0,065
offline_datapoint_12 1701278503 2,420
offline_datapoint_24 1701278503 1,235
offline_datapoint_13 1701278503 6017,056
offline_datapoint_18 1701278505 0,000
offline_datapoint_0 1701278503 10126,947
offline_datapoint_16 1701278503 2499,285
offline_datapoint_28 1701278503 0,614
offline_datapoint_17 1701278503 8,987
offline_datapoint_10 1701278503 99,740
offline_datapoint_29 1701278503 5,325
offline_datapoint_22 1701278503 18962,963
offline_datapoint_4 1701278503 0,006
offline_datapoint_11 1701278508 31828,000
offline_datapoint_5 1701278508 3967,000
offline_datapoint_26 1701278508 611045376,000
offline_datapoint_14 1701278508 466931712,000
offline_datapoint_3 1701278508 8670457856,000
offline_datapoint_9 1701278508 82841600,000
offline_datapoint_25 1701278508 1873,000
offline_datapoint_19 1701278506 1171,875
offline_datapoint_8 1701278506 14510,546
offline_datapoint_21 1701278508 82841600,000
offline_datapoint_1 1701278506 1,335
offline_datapoint_20 1701278508 5824151552,000
offline_datapoint_7 1701278508 4236718080,000
offline_datapoint_6 1701278506 0,000
offline_datapoint_12 1701278506 2,866
offline_datapoint_24 1701278506 1,434
offline_datapoint_13 1701278506 7135,081
offline_datapoint_18 1701278508 0,000
offline_datapoint_0 1701278506 12531,046
offline_datapoint_16 1701278506 7640,222
offline_datapoint_28 1701278506 1,141
offline_datapoint_17 1701278506 20,366
offline_datapoint_10 1701278506 99,394
offline_datapoint_29 1701278506 5,342
offline_datapoint_22 1701278506 248647,344
offline_datapoint_4 1701278506 0,011
offline_datapoint_11 1701278511 31828,000
offline_datapoint_5 1701278511 3973,000
offline_datapoint_26 1701278511 611045376,000
offline_datapoint_14 1701278511 466952192,000
offline_datapoint_3 1701278511 8670027776,000
offline_datapoint_9 1701278511 83816448,000
offline_datapoint_25 1701278511 1875,000
offline_datapoint_19 1701278509 2,994
offline_datapoint_8 1701278509 12028,024
offline_datapoint_21 1701278511 83816448,000
offline_datapoint_1 1701278509 0,665
offline_datapoint_20 1701278511 5825445888,000
offline_datapoint_7 1701278511 4238651392,000
offline_datapoint_6 1701278509 0,000
offline_datapoint_12 1701278509 2,204
offline_datapoint_24 1701278509 0,390
offline_datapoint_13 1701278509 5680,482
offline_datapoint_18 1701278511 0,000
offline_datapoint_0 1701278509 9617,628
offline_datapoint_16 1701278509 2063,392
offline_datapoint_28 1701278509 0,520
offline_datapoint_17 1701278509 10,646
offline_datapoint_10 1701278509 99,785
offline_datapoint_29 1701278509 4,658
offline_datapoint_22 1701278509 22912,000
offline_datapoint_4 1701278509 0,005
offline_datapoint_11 1701278514 31828,000
offline_datapoint_5 1701278514 3968,000
offline_datapoint_26 1701278514 611049472,000
offline_datapoint_14 1701278514 466968576,000
offline_datapoint_3 1701278514 8672190464,000
offline_datapoint_9 1701278514 84680704,000
offline_datapoint_25 1701278514 1868,000
offline_datapoint_19 1701278512 16,299
offline_datapoint_8 1701278512 14485,665
offline_datapoint_21 1701278514 84680704,000
offline_datapoint_1 1701278512 2,328
offline_datapoint_20 1701278514 5825683456,000
offline_datapoint_7 1701278514 4240277504,000
offline_datapoint_6 1701278512 0,000
offline_datapoint_12 1701278512 2,981
offline_datapoint_24 1701278512 1,105
offline_datapoint_13 1701278512 6165,613
offline_datapoint_18 1701278514 0,000
offline_datapoint_0 1701278512 10463,181
offline_datapoint_16 1701278512 7397,339
offline_datapoint_28 1701278512 1,021
offline_datapoint_17 1701278512 17,962
offline_datapoint_10 1701278512 99,708
offline_datapoint_29 1701278512 7,650
offline_datapoint_22 1701278512 21314,370
offline_datapoint_4 1701278512 0,010
offline_datapoint_11 1701278517 31828,000
offline_datapoint_5 1701278517 3940,000
offline_datapoint_26 1701278517 611049472,000
offline_datapoint_14 1701278517 466984960,000
offline_datapoint_3 1701278517 8669704192,000
offline_datapoint_9 1701278517 85114880,000
offline_datapoint_25 1701278517 1877,000
offline_datapoint_19 1701278515 5,346
offline_datapoint_8 1701278515 6937,303
offline_datapoint_21 1701278517 85114880,000
offline_datapoint_1 1701278515 0,334
offline_datapoint_20 1701278517 5823307776,000
offline_datapoint_7 1701278517 4239171584,000
offline_datapoint_6 1701278515 0,065
offline_datapoint_12 1701278515 1,138
offline_datapoint_24 1701278515 0,457
offline_datapoint_13 1701278515 5195,961
offline_datapoint_18 1701278517 0,000
offline_datapoint_0 1701278515 8717,400
offline_datapoint_16 1701278515 1415,926
offline_datapoint_28 1701278515 0,535
offline_datapoint_17 1701278515 14,366
offline_datapoint_10 1701278515 99,725
offline_datapoint_29 1701278515 3,341
offline_datapoint_22 1701278515 13335,814
offline_datapoint_4 1701278515 0,005
offline_datapoint_11 1701278520 31828,000
offline_datapoint_5 1701278520 3928,000
offline_datapoint_26 1701278520 611115008,000
offline_datapoint_14 1701278520 466997248,000
offline_datapoint_3 1701278520 8671264768,000
offline_datapoint_9 1701278520 85057536,000
offline_datapoint_25 1701278520 1878,000
offline_datapoint_19 1701278518 0,000
offline_datapoint_8 1701278518 2880,729
offline_datapoint_21 1701278520 85057536,000
offline_datapoint_1 1701278518 0,000
offline_datapoint_20 1701278520 5826269184,000
offline_datapoint_7 1701278520 4242272256,000
offline_datapoint_6 1701278518 0,000
offline_datapoint_12 1701278518 0,729
offline_datapoint_24 1701278518 0,455
offline_datapoint_13 1701278518 5160,793
offline_datapoint_18 1701278520 0,000
offline_datapoint_0 1701278518 8599,878
offline_datapoint_16 1701278518 1014,435
offline_datapoint_28 1701278518 0,477
offline_datapoint_17 1701278518 7,662
offline_datapoint_10 1701278518 99,726
offline_datapoint_29 1701278518 0,666
offline_datapoint_22 1701278518 8370,087
offline_datapoint_4 1701278518 0,005
offline_datapoint_11 1701278523 31828,000
offline_datapoint_5 1701278523 3927,000
offline_datapoint_26 1701278523 611102720,000
offline_datapoint_14 1701278523 466997248,000
offline_datapoint_3 1701278523 8677576704,000
offline_datapoint_9 1701278523 85274624,000
offline_datapoint_25 1701278523 1867,000
offline_datapoint_19 1701278521 5,328
offline_datapoint_8 1701278521 7078,110
offline_datapoint_21 1701278523 85274624,000
offline_datapoint_1 1701278521 0,666
offline_datapoint_20 1701278523 5828214784,000
offline_datapoint_7 1701278523 4250300416,000
offline_datapoint_6 1701278521 0,000
offline_datapoint_12 1701278521 1,760
offline_datapoint_24 1701278521 0,911
offline_datapoint_13 1701278521 5294,429
offline_datapoint_18 1701278523 0,000
offline_datapoint_0 1701278521 8856,463
offline_datapoint_16 1701278521 4502,829
offline_datapoint_28 1701278521 0,670
offline_datapoint_17 1701278521 9,658
offline_datapoint_10 1701278521 99,781
offline_datapoint_29 1701278521 3,330
offline_datapoint_22 1701278521 24434,759
offline_datapoint_4 1701278521 0,007
offline_datapoint_11 1701278526 31828,000
offline_datapoint_5 1701278526 3923,000
offline_datapoint_26 1701278526 611102720,000
offline_datapoint_14 1701278526 466997248,000
offline_datapoint_3 1701278526 8676466688,000
offline_datapoint_9 1701278526 85278720,000
offline_datapoint_25 1701278526 1863,000
offline_datapoint_19 1701278524 0,000
offline_datapoint_8 1701278524 279,588
offline_datapoint_21 1701278526 85278720,000
offline_datapoint_1 1701278524 0,000
offline_datapoint_20 1701278526 5827063808,000
offline_datapoint_7 1701278526 4250066944,000
offline_datapoint_6 1701278524 0,000
offline_datapoint_12 1701278524 0,697
offline_datapoint_24 1701278524 0,065
offline_datapoint_13 1701278524 4691,750
offline_datapoint_18 1701278526 0,000
offline_datapoint_0 1701278524 7740,589
offline_datapoint_16 1701278524 553,185
offline_datapoint_28 1701278524 0,281
offline_datapoint_17 1701278524 3,661
offline_datapoint_10 1701278524 99,802
offline_datapoint_29 1701278524 0,666
offline_datapoint_22 1701278524 27927,273
offline_datapoint_4 1701278524 0,003
offline_datapoint_11 1701278529 31828,000
offline_datapoint_5 1701278529 3920,000
offline_datapoint_26 1701278529 611102720,000
offline_datapoint_14 1701278529 466997248,000
offline_datapoint_3 1701278529 8676306944,000
offline_datapoint_9 1701278529 85303296,000
offline_datapoint_25 1701278529 1863,000
offline_datapoint_19 1701278527 0,000
offline_datapoint_8 1701278527 1715,932
offline_datapoint_21 1701278529 85303296,000
offline_datapoint_1 1701278527 0,000
offline_datapoint_20 1701278529 5826727936,000
offline_datapoint_7 1701278529 4250218496,000
offline_datapoint_6 1701278527 0,000
offline_datapoint_12 1701278527 0,304
offline_datapoint_24 1701278527 0,131
offline_datapoint_13 1701278527 4360,671
offline_datapoint_18 1701278529 0,000
offline_datapoint_0 1701278527 7165,515
offline_datapoint_16 1701278527 381,839
offline_datapoint_28 1701278527 0,280
offline_datapoint_17 1701278527 2,010
offline_datapoint_10 1701278527 99,813
offline_datapoint_29 1701278527 0,000
offline_datapoint_22 1701278527 8192,000
offline_datapoint_4 1701278527 0,003
offline_datapoint_11 1701278532 31828,000
offline_datapoint_5 1701278532 3910,000
offline_datapoint_26 1701278532 611102720,000
offline_datapoint_14 1701278532 466997248,000
offline_datapoint_3 1701278532 8676737024,000
offline_datapoint_9 1701278532 85311488,000
offline_datapoint_25 1701278532 1864,000
offline_datapoint_19 1701278530 0,000
offline_datapoint_8 1701278530 227,235
offline_datapoint_21 1701278532 85311488,000
offline_datapoint_1 1701278530 0,000
offline_datapoint_20 1701278532 5827309568,000
offline_datapoint_7 1701278532 4251332608,000
offline_datapoint_6 1701278530 0,000
offline_datapoint_12 1701278530 0,628
offline_datapoint_24 1701278530 0,130
offline_datapoint_13 1701278530 4574,363
offline_datapoint_18 1701278532 0,000
offline_datapoint_0 1701278530 7394,481
offline_datapoint_16 1701278530 557,093
offline_datapoint_28 1701278530 0,131
offline_datapoint_17 1701278530 1,999
offline_datapoint_10 1701278530 99,863
offline_datapoint_29 1701278530 0,000
offline_datapoint_22 1701278530 8874,667
offline_datapoint_4 1701278530 0,001
offline_datapoint_11 1701278535 31828,000
offline_datapoint_5 1701278535 3908,000
offline_datapoint_26 1701278535 611102720,000
offline_datapoint_14 1701278535 467021824,000
offline_datapoint_3 1701278535 8675684352,000
offline_datapoint_9 1701278535 85397504,000
offline_datapoint_25 1701278535 1870,000
offline_datapoint_19 1701278533 0,000
offline_datapoint_8 1701278533 1828,087
offline_datapoint_21 1701278535 85397504,000
offline_datapoint_1 1701278533 0,000
offline_datapoint_20 1701278535 5827006464,000
offline_datapoint_7 1701278535 4251201536,000
offline_datapoint_6 1701278533 0,000
offline_datapoint_12 1701278533 0,632
offline_datapoint_24 1701278533 0,325
offline_datapoint_13 1701278533 4590,854
offline_datapoint_18 1701278535 0,000
offline_datapoint_0 1701278533 7475,783
offline_datapoint_16 1701278533 908,052
offline_datapoint_28 1701278533 0,390
offline_datapoint_17 1701278533 5,326
offline_datapoint_10 1701278533 99,787
offline_datapoint_29 1701278533 0,000
offline_datapoint_22 1701278533 11264,000
offline_datapoint_4 1701278533 0,004
offline_datapoint_11 1701278538 31828,000
offline_datapoint_5 1701278538 3909,000
offline_datapoint_26 1701278538 611102720,000
offline_datapoint_14 1701278538 467025920,000
offline_datapoint_3 1701278538 8675430400,000
offline_datapoint_9 1701278538 85385216,000
offline_datapoint_25 1701278538 1865,000
offline_datapoint_19 1701278536 0,000
offline_datapoint_8 1701278536 86,109
offline_datapoint_21 1701278538 85385216,000
offline_datapoint_1 1701278536 0,000
offline_datapoint_20 1701278538 5826977792,000
offline_datapoint_7 1701278538 4251041792,000
offline_datapoint_6 1701278536 0,065
offline_datapoint_12 1701278536 1,128
offline_datapoint_24 1701278536 0,325
offline_datapoint_13 1701278536 4686,448
offline_datapoint_18 1701278538 0,000
offline_datapoint_0 1701278536 7598,189
offline_datapoint_16 1701278536 508,674
offline_datapoint_28 1701278536 0,752
offline_datapoint_17 1701278536 140,633
offline_datapoint_10 1701278536 99,601
offline_datapoint_29 1701278536 0,000
offline_datapoint_22 1701278536 5548,482
offline_datapoint_4 1701278536 0,008
offline_datapoint_11 1701278541 31828,000
offline_datapoint_5 1701278541 3914,000
offline_datapoint_26 1701278541 611106816,000
offline_datapoint_14 1701278541 467144704,000
offline_datapoint_3 1701278541 8675852288,000
offline_datapoint_9 1701278541 84561920,000
offline_datapoint_25 1701278541 1875,000
offline_datapoint_19 1701278539 2,670
offline_datapoint_8 1701278539 2695,972
offline_datapoint_21 1701278541 84561920,000
offline_datapoint_1 1701278539 0,334
offline_datapoint_20 1701278541 5828218880,000
offline_datapoint_7 1701278541 4251058176,000
offline_datapoint_6 1701278539 0,000
offline_datapoint_12 1701278539 0,773
offline_datapoint_24 1701278539 0,130
offline_datapoint_13 1701278539 4705,770
offline_datapoint_18 1701278541 0,000
offline_datapoint_0 1701278539 7765,522
offline_datapoint_16 1701278539 1054,626
offline_datapoint_28 1701278539 0,455
offline_datapoint_17 1701278539 7,009
offline_datapoint_10 1701278539 99,851
offline_datapoint_29 1701278539 3,337
offline_datapoint_22 1701278539 20480,000
offline_datapoint_4 1701278539 0,005
offline_datapoint_11 1701278544 31828,000
offline_datapoint_5 1701278544 3909,000
offline_datapoint_26 1701278544 611094528,000
offline_datapoint_14 1701278544 467144704,000
offline_datapoint_3 1701278544 8676237312,000
offline_datapoint_9 1701278544 85110784,000
offline_datapoint_25 1701278544 1874,000
offline_datapoint_19 1701278542 0,000
offline_datapoint_8 1701278542 5211,505
offline_datapoint_21 1701278544 85110784,000
offline_datapoint_1 1701278542 0,000
offline_datapoint_20 1701278544 5827956736,000
offline_datapoint_7 1701278544 4251058176,000
offline_datapoint_6 1701278542 0,000
offline_datapoint_12 1701278542 1,256
offline_datapoint_24 1701278542 0,585
offline_datapoint_13 1701278542 4905,436
offline_datapoint_18 1701278544 0,000
offline_datapoint_0 1701278542 8024,079
offline_datapoint_16 1701278542 1502,038
offline_datapoint_28 1701278542 0,388
offline_datapoint_17 1701278542 3,664
offline_datapoint_10 1701278542 99,788
offline_datapoint_29 1701278542 1,332
offline_datapoint_22 1701278542 18618,182
offline_datapoint_4 1701278542 0,004
offline_datapoint_11 1701278547 31828,000
offline_datapoint_5 1701278547 3905,000
offline_datapoint_26 1701278547 611094528,000
offline_datapoint_14 1701278547 467144704,000
offline_datapoint_3 1701278547 8676077568,000
offline_datapoint_9 1701278547 85110784,000
offline_datapoint_25 1701278547 1873,000
offline_datapoint_19 1701278545 0,000
offline_datapoint_8 1701278545 2648,582
offline_datapoint_21 1701278547 85110784,000
offline_datapoint_1 1701278545 0,000
offline_datapoint_20 1701278547 5827268608,000
offline_datapoint_7 1701278547 4250718208,000
offline_datapoint_6 1701278545 0,000
offline_datapoint_12 1701278545 0,807
offline_datapoint_24 1701278545 0,262
offline_datapoint_13 1701278545 4791,685
offline_datapoint_18 1701278547 0,000
offline_datapoint_0 1701278545 7872,101
offline_datapoint_16 1701278545 1031,381
offline_datapoint_28 1701278545 0,258
offline_datapoint_17 1701278545 3,682
offline_datapoint_10 1701278545 99,780
offline_datapoint_29 1701278545 0,000
offline_datapoint_22 1701278545 14894,545
offline_datapoint_4 1701278545 0,003
offline_datapoint_11 1701278550 31828,000
offline_datapoint_5 1701278550 3909,000
offline_datapoint_26 1701278550 611155968,000
offline_datapoint_14 1701278550 467144704,000
offline_datapoint_3 1701278550 8675180544,000
offline_datapoint_9 1701278550 84983808,000
offline_datapoint_25 1701278550 1871,000
offline_datapoint_19 1701278548 0,000
offline_datapoint_8 1701278548 2719,961
offline_datapoint_21 1701278550 84983808,000
offline_datapoint_1 1701278548 0,000
offline_datapoint_20 1701278550 5827395584,000
offline_datapoint_7 1701278550 4251312128,000
offline_datapoint_6 1701278548 0,000
offline_datapoint_12 1701278548 0,810
offline_datapoint_24 1701278548 0,390
offline_datapoint_13 1701278548 4479,524
offline_datapoint_18 1701278550 0,000
offline_datapoint_0 1701278548 7323,407
offline_datapoint_16 1701278548 1029,354
offline_datapoint_28 1701278548 0,421
offline_datapoint_17 1701278548 7,995
offline_datapoint_10 1701278548 99,782
offline_datapoint_29 1701278548 2,665
offline_datapoint_22 1701278548 13653,333
offline_datapoint_4 1701278548 0,004
offline_datapoint_11 1701278553 31828,000
offline_datapoint_5 1701278553 3906,000
offline_datapoint_26 1701278553 611155968,000
offline_datapoint_14 1701278553 467144704,000
offline_datapoint_3 1701278553 8676478976,000
offline_datapoint_9 1701278553 85159936,000
offline_datapoint_25 1701278553 1873,000
offline_datapoint_19 1701278551 5,332
offline_datapoint_8 1701278551 6130,034
offline_datapoint_21 1701278553 85159936,000
offline_datapoint_1 1701278551 0,667
offline_datapoint_20 1701278553 5827633152,000
offline_datapoint_7 1701278553 4252082176,000
offline_datapoint_6 1701278551 0,000
offline_datapoint_12 1701278551 2,425
offline_datapoint_24 1701278551 0,846
offline_datapoint_13 1701278551 5266,217
offline_datapoint_18 1701278553 0,000
offline_datapoint_0 1701278551 8731,482
offline_datapoint_16 1701278551 1646,984
offline_datapoint_28 1701278551 0,363
offline_datapoint_17 1701278551 9,331
offline_datapoint_10 1701278551 99,707
offline_datapoint_29 1701278551 1,333
offline_datapoint_22 1701278551 15067,429
offline_datapoint_4 1701278551 0,004
offline_datapoint_11 1701278556 31828,000
offline_datapoint_5 1701278556 3891,000
offline_datapoint_26 1701278556 611155968,000
offline_datapoint_14 1701278556 467144704,000
offline_datapoint_3 1701278556 8674914304,000
offline_datapoint_9 1701278556 84586496,000
offline_datapoint_25 1701278556 1863,000
offline_datapoint_19 1701278554 2,656
offline_datapoint_8 1701278554 3761,276
offline_datapoint_21 1701278556 84586496,000
offline_datapoint_1 1701278554 0,332
offline_datapoint_20 1701278556 5825863680,000
offline_datapoint_7 1701278556 4231655424,000
offline_datapoint_6 1701278554 0,000
offline_datapoint_12 1701278554 1,990
offline_datapoint_24 1701278554 0,519
offline_datapoint_13 1701278554 4822,455
offline_datapoint_18 1701278556 0,000
offline_datapoint_0 1701278554 7980,426
offline_datapoint_16 1701278554 4541,887
offline_datapoint_28 1701278554 0,447
offline_datapoint_17 1701278554 7,969
offline_datapoint_10 1701278554 99,818
offline_datapoint_29 1701278554 2,656
offline_datapoint_22 1701278554 19456,000
offline_datapoint_4 1701278554 0,004
offline_datapoint_11 1701278559 31828,000
offline_datapoint_5 1701278559 3876,000
offline_datapoint_26 1701278559 611155968,000
offline_datapoint_14 1701278559 467144704,000
offline_datapoint_3 1701278559 8673959936,000
offline_datapoint_9 1701278559 85037056,000
offline_datapoint_25 1701278559 1876,000
offline_datapoint_19 1701278557 14,055
offline_datapoint_8 1701278557 3706,266
offline_datapoint_21 1701278559 85037056,000
offline_datapoint_1 1701278557 1,339
offline_datapoint_20 1701278559 5824884736,000
offline_datapoint_7 1701278559 4233613312,000
offline_datapoint_6 1701278557 0,000
offline_datapoint_12 1701278557 0,734
offline_datapoint_24 1701278557 0,392
offline_datapoint_13 1701278557 4539,883
offline_datapoint_18 1701278559 0,000
offline_datapoint_0 1701278557 7542,377
offline_datapoint_16 1701278557 4176,786
offline_datapoint_28 1701278557 0,480
offline_datapoint_17 1701278557 6,693
offline_datapoint_10 1701278557 99,745
offline_datapoint_29 1701278557 2,677
offline_datapoint_22 1701278557 29900,800
offline_datapoint_4 1701278557 0,005
offline_datapoint_11 1701278562 31828,000
offline_datapoint_5 1701278562 3876,000
offline_datapoint_26 1701278562 611155968,000
offline_datapoint_14 1701278562 467144704,000
offline_datapoint_3 1701278562 8670498816,000
offline_datapoint_9 1701278562 85561344,000
offline_datapoint_25 1701278562 1879,000
offline_datapoint_19 1701278560 7,990
offline_datapoint_8 1701278560 3899,087
offline_datapoint_21 1701278562 85561344,000
offline_datapoint_1 1701278560 1,332
offline_datapoint_20 1701278562 5823770624,000
offline_datapoint_7 1701278562 4226879488,000
offline_datapoint_6 1701278560 0,000
offline_datapoint_12 1701278560 1,826
offline_datapoint_24 1701278560 0,390
offline_datapoint_13 1701278560 4727,710
offline_datapoint_18 1701278562 0,000
offline_datapoint_0 1701278560 7805,165
offline_datapoint_16 1701278560 1585,336
offline_datapoint_28 1701278560 0,202
offline_datapoint_17 1701278560 3,662
offline_datapoint_10 1701278560 99,768
offline_datapoint_29 1701278560 0,000
offline_datapoint_22 1701278560 13032,727
offline_datapoint_4 1701278560 0,002
offline_datapoint_11 1701278565 31828,000
offline_datapoint_5 1701278565 3870,000
offline_datapoint_26 1701278565 611160064,000
offline_datapoint_14 1701278565 467144704,000
offline_datapoint_3 1701278565 8667820032,000
offline_datapoint_9 1701278565 85860352,000
offline_datapoint_25 1701278565 1871,000
offline_datapoint_19 1701278563 9,681
offline_datapoint_8 1701278563 1123,696
offline_datapoint_21 1701278565 85860352,000
offline_datapoint_1 1701278563 1,669
offline_datapoint_20 1701278565 5820080128,000
offline_datapoint_7 1701278565 4217966592,000
offline_datapoint_6 1701278563 0,065
offline_datapoint_12 1701278563 0,867
offline_datapoint_24 1701278563 0,457
offline_datapoint_13 1701278563 4596,604
offline_datapoint_18 1701278565 0,000
offline_datapoint_0 1701278563 7505,660
offline_datapoint_16 1701278563 6621,993
offline_datapoint_28 1701278563 0,588
offline_datapoint_17 1701278563 8,346
offline_datapoint_10 1701278563 99,812
offline_datapoint_29 1701278563 4,340
offline_datapoint_22 1701278563 35880,960
offline_datapoint_4 1701278563 0,006
offline_datapoint_11 1701278568 31828,000
offline_datapoint_5 1701278568 3866,000
offline_datapoint_26 1701278568 611160064,000
offline_datapoint_14 1701278568 467144704,000
offline_datapoint_3 1701278568 8667475968,000
offline_datapoint_9 1701278568 86274048,000
offline_datapoint_25 1701278568 1875,000
offline_datapoint_19 1701278566 0,000
offline_datapoint_8 1701278566 3393,162
offline_datapoint_21 1701278568 86274048,000
offline_datapoint_1 1701278566 0,000
offline_datapoint_20 1701278568 5819854848,000
offline_datapoint_7 1701278568 4217966592,000
offline_datapoint_6 1701278566 0,000
offline_datapoint_12 1701278566 1,700
offline_datapoint_24 1701278566 0,260
offline_datapoint_13 1701278566 4978,612
offline_datapoint_18 1701278568 0,000
offline_datapoint_0 1701278566 8280,607
offline_datapoint_16 1701278566 1343,224
offline_datapoint_28 1701278566 0,413
offline_datapoint_17 1701278566 17,635
offline_datapoint_10 1701278566 99,636
offline_datapoint_29 1701278566 1,331
offline_datapoint_22 1701278566 7805,585
offline_datapoint_4 1701278566 0,004
offline_datapoint_11 1701278571 31828,000
offline_datapoint_5 1701278571 3878,000
offline_datapoint_26 1701278571 611160064,000
offline_datapoint_14 1701278571 467144704,000
offline_datapoint_3 1701278571 8667426816,000
offline_datapoint_9 1701278571 86372352,000
offline_datapoint_25 1701278571 1871,000
offline_datapoint_19 1701278569 2,662
offline_datapoint_8 1701278569 152,720
offline_datapoint_21 1701278571 86372352,000
offline_datapoint_1 1701278569 0,333
offline_datapoint_20 1701278571 5820596224,000
offline_datapoint_7 1701278571 4218597376,000
offline_datapoint_6 1701278569 0,000
offline_datapoint_12 1701278569 1,253
offline_datapoint_24 1701278569 0,130
offline_datapoint_13 1701278569 4535,353
offline_datapoint_18 1701278571 0,000
offline_datapoint_0 1701278569 7382,801
offline_datapoint_16 1701278569 621,527
offline_datapoint_28 1701278569 0,311
offline_datapoint_17 1701278569 3,993
offline_datapoint_10 1701278569 99,842
offline_datapoint_29 1701278569 0,665
offline_datapoint_22 1701278569 20821,333
