offline_datapoint_24 1701293807 0,326
offline_datapoint_13 1701293807 8089,439
offline_datapoint_18 1701293809 0,000
offline_datapoint_0 1701293807 14586,759
offline_datapoint_16 1701293807 1931,572
offline_datapoint_28 1701293807 0,848
offline_datapoint_17 1701293807 48,398
offline_datapoint_10 1701293807 99,354
offline_datapoint_29 1701293807 8,678
offline_datapoint_22 1701293807 12383,338
offline_datapoint_4 1701293807 0,008
offline_datapoint_11 1701293812 31232,000
offline_datapoint_5 1701293812 3920,000
offline_datapoint_26 1701293812 591081472,000
offline_datapoint_14 1701293812 465252352,000
offline_datapoint_3 1701293812 8686723072,000
offline_datapoint_9 1701293812 99405824,000
offline_datapoint_25 1701293812 1624,000
offline_datapoint_19 1701293810 0,000
offline_datapoint_8 1701293810 97,117
offline_datapoint_21 1701293812 99405824,000
offline_datapoint_1 1701293810 0,000
offline_datapoint_20 1701293812 5867663360,000
offline_datapoint_7 1701293812 4560699392,000
offline_datapoint_6 1701293810 0,000
offline_datapoint_12 1701293810 0,932
offline_datapoint_24 1701293810 0,260
offline_datapoint_13 1701293810 5239,999
offline_datapoint_18 1701293812 0,000
offline_datapoint_0 1701293810 8905,836
offline_datapoint_16 1701293810 417,071
offline_datapoint_28 1701293810 0,361
offline_datapoint_17 1701293810 6,652
offline_datapoint_10 1701293810 99,835
offline_datapoint_29 1701293810 0,000
offline_datapoint_22 1701293810 9830,400
offline_datapoint_4 1701293810 0,004
offline_datapoint_11 1701293815 31232,000
offline_datapoint_5 1701293815 3932,000
offline_datapoint_26 1701293815 591192064,000
offline_datapoint_14 1701293815 465346560,000
offline_datapoint_3 1701293815 8699494400,000
offline_datapoint_9 1701293815 98619392,000
offline_datapoint_25 1701293815 1616,000
offline_datapoint_19 1701293813 43,690
offline_datapoint_8 1701293813 11148,704
offline_datapoint_21 1701293815 98619392,000
offline_datapoint_1 1701293813 12,340
offline_datapoint_20 1701293815 5879513088,000
offline_datapoint_7 1701293815 4575756288,000
offline_datapoint_6 1701293813 0,000
offline_datapoint_12 1701293813 2,469
offline_datapoint_24 1701293813 1,303
offline_datapoint_13 1701293813 7551,423
offline_datapoint_18 1701293815 0,000
offline_datapoint_0 1701293813 13400,924
offline_datapoint_16 1701293813 1321,716
offline_datapoint_28 1701293813 0,772
offline_datapoint_17 1701293813 36,353
offline_datapoint_10 1701293813 99,583
offline_datapoint_29 1701293813 7,004
offline_datapoint_22 1701293813 11813,578
offline_datapoint_4 1701293813 0,008
offline_datapoint_11 1701293818 31232,000
offline_datapoint_5 1701293818 3941,000
offline_datapoint_26 1701293818 591290368,000
offline_datapoint_14 1701293818 465457152,000
offline_datapoint_3 1701293818 8716840960,000
offline_datapoint_9 1701293818 99176448,000
offline_datapoint_25 1701293818 1603,000
offline_datapoint_19 1701293816 53,965
offline_datapoint_8 1701293816 14771,109
offline_datapoint_21 1701293818 99176448,000
offline_datapoint_1 1701293816 12,325
offline_datapoint_20 1701293818 5898625024,000
offline_datapoint_7 1701293818 4609650688,000
offline_datapoint_6 1701293816 0,000
offline_datapoint_12 1701293816 2,167
offline_datapoint_24 1701293816 0,781
offline_datapoint_13 1701293816 7301,942
offline_datapoint_18 1701293818 0,000
offline_datapoint_0 1701293816 12944,624
offline_datapoint_16 1701293816 2189,583
offline_datapoint_28 1701293816 0,630
offline_datapoint_17 1701293816 33,978
offline_datapoint_10 1701293816 99,513
offline_datapoint_29 1701293816 7,329
offline_datapoint_22 1701293816 14431,373
offline_datapoint_4 1701293816 0,006
offline_datapoint_11 1701293821 31232,000
offline_datapoint_5 1701293821 3934,000
offline_datapoint_26 1701293821 591056896,000
offline_datapoint_14 1701293821 465526784,000
offline_datapoint_3 1701293821 8711540736,000
offline_datapoint_9 1701293821 99569664,000
offline_datapoint_25 1701293821 1602,000
offline_datapoint_19 1701293819 9,655
offline_datapoint_8 1701293819 1835,540
offline_datapoint_21 1701293821 99569664,000
offline_datapoint_1 1701293819 2,997
offline_datapoint_20 1701293821 5892562944,000
offline_datapoint_7 1701293821 4594532352,000
offline_datapoint_6 1701293819 0,000
offline_datapoint_12 1701293819 1,268
offline_datapoint_24 1701293819 0,455
offline_datapoint_13 1701293819 5454,679
offline_datapoint_18 1701293821 0,000
offline_datapoint_0 1701293819 9240,959
offline_datapoint_16 1701293819 6257,416
offline_datapoint_28 1701293819 0,496
offline_datapoint_17 1701293819 9,988
offline_datapoint_10 1701293819 99,812
offline_datapoint_29 1701293819 4,661
offline_datapoint_22 1701293819 26589,867
offline_datapoint_4 1701293819 0,005
offline_datapoint_11 1701293824 31232,000
offline_datapoint_5 1701293824 3943,000
offline_datapoint_26 1701293824 591388672,000
offline_datapoint_14 1701293824 465596416,000
offline_datapoint_3 1701293824 8720580608,000
offline_datapoint_9 1701293824 100409344,000
offline_datapoint_25 1701293824 1597,000
offline_datapoint_19 1701293822 34,667
offline_datapoint_8 1701293822 17644,317
offline_datapoint_21 1701293824 100409344,000
offline_datapoint_1 1701293822 10,333
offline_datapoint_20 1701293824 5903900672,000
offline_datapoint_7 1701293824 4608544768,000
offline_datapoint_6 1701293822 0,000
offline_datapoint_12 1701293822 3,665
offline_datapoint_24 1701293822 1,432
offline_datapoint_13 1701293822 7659,660
offline_datapoint_18 1701293824 0,000
offline_datapoint_0 1701293822 14069,320
offline_datapoint_16 1701293822 2422,998
offline_datapoint_28 1701293822 0,523
offline_datapoint_17 1701293822 45,667
offline_datapoint_10 1701293822 99,580
offline_datapoint_29 1701293822 14,667
offline_datapoint_22 1701293822 10542,715
offline_datapoint_4 1701293822 0,005
offline_datapoint_11 1701293827 31232,000
offline_datapoint_5 1701293827 3942,000
offline_datapoint_26 1701293827 591388672,000
offline_datapoint_14 1701293827 465596416,000
offline_datapoint_3 1701293827 8722444288,000
offline_datapoint_9 1701293827 100417536,000
offline_datapoint_25 1701293827 1593,000
offline_datapoint_19 1701293825 0,000
offline_datapoint_8 1701293825 233,735
offline_datapoint_21 1701293827 100417536,000
offline_datapoint_1 1701293825 0,000
offline_datapoint_20 1701293827 5905301504,000
offline_datapoint_7 1701293827 4609232896,000
offline_datapoint_6 1701293825 0,000
offline_datapoint_12 1701293825 0,274
offline_datapoint_24 1701293825 0,261
offline_datapoint_13 1701293825 5355,171
offline_datapoint_18 1701293827 0,000
offline_datapoint_0 1701293825 9068,848
offline_datapoint_16 1701293825 413,300
offline_datapoint_28 1701293825 0,385
offline_datapoint_17 1701293825 5,350
offline_datapoint_10 1701293825 99,856
offline_datapoint_29 1701293825 0,000
offline_datapoint_22 1701293825 10240,000
offline_datapoint_4 1701293825 0,004
offline_datapoint_11 1701293830 31232,000
offline_datapoint_5 1701293830 3942,000
offline_datapoint_26 1701293830 591380480,000
offline_datapoint_14 1701293830 465600512,000
offline_datapoint_3 1701293830 8723296256,000
offline_datapoint_9 1701293830 101199872,000
offline_datapoint_25 1701293830 1589,000
offline_datapoint_19 1701293828 16,327
offline_datapoint_8 1701293828 7903,808
offline_datapoint_21 1701293830 101199872,000
offline_datapoint_1 1701293828 2,332
offline_datapoint_20 1701293830 5907496960,000
offline_datapoint_7 1701293830 4612071424,000
offline_datapoint_6 1701293828 0,000
offline_datapoint_12 1701293828 1,835
offline_datapoint_24 1701293828 0,391
offline_datapoint_13 1701293828 6563,626
offline_datapoint_18 1701293830 0,000
offline_datapoint_0 1701293828 11373,886
offline_datapoint_16 1701293828 7392,660
offline_datapoint_28 1701293828 0,529
offline_datapoint_17 1701293828 12,662
offline_datapoint_10 1701293828 99,804
offline_datapoint_29 1701293828 3,999
offline_datapoint_22 1701293828 28887,579
offline_datapoint_4 1701293828 0,005
offline_datapoint_11 1701293833 31232,000
offline_datapoint_5 1701293833 3933,000
offline_datapoint_26 1701293833 591380480,000
offline_datapoint_14 1701293833 465600512,000
offline_datapoint_3 1701293833 8725946368,000
offline_datapoint_9 1701293833 102240256,000
offline_datapoint_25 1701293833 1595,000
offline_datapoint_19 1701293831 5,329
offline_datapoint_8 1701293831 7418,989
offline_datapoint_21 1701293833 102240256,000
offline_datapoint_1 1701293831 0,666
offline_datapoint_20 1701293833 5910720512,000
offline_datapoint_7 1701293833 4621303808,000
offline_datapoint_6 1701293831 0,000
offline_datapoint_12 1701293831 2,317
offline_datapoint_24 1701293831 0,650
offline_datapoint_13 1701293831 6183,379
offline_datapoint_18 1701293833 0,000
offline_datapoint_0 1701293831 10583,949
offline_datapoint_16 1701293831 5935,258
offline_datapoint_28 1701293831 0,275
offline_datapoint_17 1701293831 8,659
offline_datapoint_10 1701293831 99,770
offline_datapoint_29 1701293831 3,330
offline_datapoint_22 1701293831 11500,308
offline_datapoint_4 1701293831 0,003
offline_datapoint_11 1701293836 31227,000
offline_datapoint_5 1701293836 3935,000
offline_datapoint_26 1701293836 591380480,000
offline_datapoint_14 1701293836 465666048,000
offline_datapoint_3 1701293836 8725262336,000
offline_datapoint_9 1701293836 102694912,000
offline_datapoint_25 1701293836 1586,000
offline_datapoint_19 1701293834 9,653
offline_datapoint_8 1701293834 1572,702
offline_datapoint_21 1701293836 102694912,000
offline_datapoint_1 1701293834 2,663
offline_datapoint_20 1701293836 5910192128,000
offline_datapoint_7 1701293836 4614905856,000
offline_datapoint_6 1701293834 0,000
offline_datapoint_12 1701293834 1,907
offline_datapoint_24 1701293834 0,650
offline_datapoint_13 1701293834 5735,288
offline_datapoint_18 1701293836 0,000
offline_datapoint_0 1701293834 9673,202
offline_datapoint_16 1701293834 7472,417
offline_datapoint_28 1701293834 0,512
offline_datapoint_17 1701293834 12,648
offline_datapoint_10 1701293834 99,842
offline_datapoint_29 1701293834 6,990
offline_datapoint_22 1701293834 35354,947
offline_datapoint_4 1701293834 0,005
offline_datapoint_11 1701293839 31227,000
offline_datapoint_5 1701293839 3933,000
offline_datapoint_26 1701293839 591388672,000
offline_datapoint_14 1701293839 467742720,000
offline_datapoint_3 1701293839 8728322048,000
offline_datapoint_9 1701293839 103354368,000
offline_datapoint_25 1701293839 1642,000
offline_datapoint_19 1701293837 362,200
offline_datapoint_8 1701293837 11358,491
offline_datapoint_21 1701293839 103354368,000
offline_datapoint_1 1701293837 4,332
offline_datapoint_20 1701293839 5911846912,000
offline_datapoint_7 1701293839 4508397568,000
offline_datapoint_6 1701293837 0,000
offline_datapoint_12 1701293837 4,042
offline_datapoint_24 1701293837 2,734
offline_datapoint_13 1701293837 9078,662
offline_datapoint_18 1701293839 0,000
offline_datapoint_0 1701293837 16276,016
offline_datapoint_16 1701293837 2729,996
offline_datapoint_28 1701293837 0,400
offline_datapoint_17 1701293837 19,326
offline_datapoint_10 1701293837 99,618
offline_datapoint_29 1701293837 2,666
offline_datapoint_22 1701293837 87710,897
offline_datapoint_4 1701293837 0,004
offline_datapoint_11 1701293842 31227,000
offline_datapoint_5 1701293842 3934,000
offline_datapoint_26 1701293842 591384576,000
offline_datapoint_14 1701293842 464932864,000
offline_datapoint_3 1701293842 8729120768,000
offline_datapoint_9 1701293842 103124992,000
offline_datapoint_25 1701293842 1691,000
offline_datapoint_19 1701293840 5,354
offline_datapoint_8 1701293840 1695,866
offline_datapoint_21 1701293842 103124992,000
offline_datapoint_1 1701293840 0,335
offline_datapoint_20 1701293842 5912760320,000
offline_datapoint_7 1701293842 4527337472,000
offline_datapoint_6 1701293840 0,000
offline_datapoint_12 1701293840 1,208
offline_datapoint_24 1701293840 1,111
offline_datapoint_13 1701293840 8487,697
offline_datapoint_18 1701293842 0,000
offline_datapoint_0 1701293840 15263,801
offline_datapoint_16 1701293840 417,943
offline_datapoint_28 1701293840 0,521
offline_datapoint_17 1701293840 82,652
offline_datapoint_10 1701293840 99,721
offline_datapoint_29 1701293840 0,669
offline_datapoint_22 1701293840 6268,372
offline_datapoint_4 1701293840 0,005
offline_datapoint_11 1701293845 31227,000
offline_datapoint_5 1701293845 3938,000
offline_datapoint_26 1701293845 591384576,000
offline_datapoint_14 1701293845 465051648,000
offline_datapoint_3 1701293845 8730980352,000
offline_datapoint_9 1701293845 103419904,000
offline_datapoint_25 1701293845 1677,000
offline_datapoint_19 1701293843 8,988
offline_datapoint_8 1701293843 11926,415
offline_datapoint_21 1701293845 103419904,000
offline_datapoint_1 1701293843 2,663
offline_datapoint_20 1701293845 5914357760,000
offline_datapoint_7 1701293845 4529963008,000
offline_datapoint_6 1701293843 0,065
offline_datapoint_12 1701293843 3,640
offline_datapoint_24 1701293843 1,495
offline_datapoint_13 1701293843 6963,900
offline_datapoint_18 1701293845 0,000
offline_datapoint_0 1701293843 12093,863
offline_datapoint_16 1701293843 1948,787
offline_datapoint_28 1701293843 0,605
offline_datapoint_17 1701293843 16,312
offline_datapoint_10 1701293843 99,732
offline_datapoint_29 1701293843 3,329
offline_datapoint_22 1701293843 13761,306
offline_datapoint_4 1701293843 0,006
offline_datapoint_11 1701293848 31227,000
offline_datapoint_5 1701293848 3945,000
offline_datapoint_26 1701293848 591400960,000
offline_datapoint_14 1701293848 465051648,000
offline_datapoint_3 1701293848 8731508736,000
offline_datapoint_9 1701293848 103915520,000
offline_datapoint_25 1701293848 1679,000
offline_datapoint_19 1701293846 2,993
offline_datapoint_8 1701293846 10196,907
offline_datapoint_21 1701293848 103915520,000
offline_datapoint_1 1701293846 0,665
offline_datapoint_20 1701293848 5915926528,000
offline_datapoint_7 1701293848 4531924992,000
offline_datapoint_6 1701293846 0,000
offline_datapoint_12 1701293846 2,717
offline_datapoint_24 1701293846 0,520
offline_datapoint_13 1701293846 6320,779
offline_datapoint_18 1701293848 0,000
offline_datapoint_0 1701293846 10986,963
offline_datapoint_16 1701293846 1789,264
offline_datapoint_28 1701293846 0,243
offline_datapoint_17 1701293846 10,308
offline_datapoint_10 1701293846 99,768
offline_datapoint_29 1701293846 3,325
offline_datapoint_22 1701293846 12155,871
offline_datapoint_4 1701293846 0,002
offline_datapoint_11 1701293851 31227,000
offline_datapoint_5 1701293851 3938,000
offline_datapoint_26 1701293851 591400960,000
offline_datapoint_14 1701293851 465051648,000
offline_datapoint_3 1701293851 8731238400,000
offline_datapoint_9 1701293851 104038400,000
offline_datapoint_25 1701293851 1674,000
offline_datapoint_19 1701293849 2,675
offline_datapoint_8 1701293849 3577,393
offline_datapoint_21 1701293851 104038400,000
offline_datapoint_1 1701293849 0,334
offline_datapoint_20 1701293851 5916577792,000
offline_datapoint_7 1701293851 4533092352,000
offline_datapoint_6 1701293849 0,131
offline_datapoint_12 1701293849 0,949
offline_datapoint_24 1701293849 0,457
offline_datapoint_13 1701293849 5617,078
offline_datapoint_18 1701293851 0,000
offline_datapoint_0 1701293849 9620,199
offline_datapoint_16 1701293849 1055,125
offline_datapoint_28 1701293849 0,257
offline_datapoint_17 1701293849 2,341
offline_datapoint_10 1701293849 99,903
offline_datapoint_29 1701293849 0,669
offline_datapoint_22 1701293849 21065,143
offline_datapoint_4 1701293849 0,003
offline_datapoint_11 1701293854 31227,000
offline_datapoint_5 1701293854 3935,000
offline_datapoint_26 1701293854 591413248,000
offline_datapoint_14 1701293854 465461248,000
offline_datapoint_3 1701293854 8730898432,000
offline_datapoint_9 1701293854 104890368,000
offline_datapoint_25 1701293854 1681,000
offline_datapoint_19 1701293852 6,312
offline_datapoint_8 1701293852 10368,620
offline_datapoint_21 1701293854 104890368,000
offline_datapoint_1 1701293852 1,993
offline_datapoint_20 1701293854 5915480064,000
offline_datapoint_7 1701293854 4523028480,000
offline_datapoint_6 1701293852 0,065
offline_datapoint_12 1701293852 3,515
offline_datapoint_24 1701293852 1,233
offline_datapoint_13 1701293852 6621,498
offline_datapoint_18 1701293854 0,000
offline_datapoint_0 1701293852 11436,046
offline_datapoint_16 1701293852 1812,930
offline_datapoint_28 1701293852 0,477
offline_datapoint_17 1701293852 11,628
offline_datapoint_10 1701293852 99,749
offline_datapoint_29 1701293852 1,993
offline_datapoint_22 1701293852 18870,857
offline_datapoint_4 1701293852 0,005
offline_datapoint_11 1701293857 31227,000
offline_datapoint_5 1701293857 3935,000
offline_datapoint_26 1701293857 591413248,000
offline_datapoint_14 1701293857 465461248,000
offline_datapoint_3 1701293857 8730738688,000
offline_datapoint_9 1701293857 104574976,000
offline_datapoint_25 1701293857 1675,000
offline_datapoint_19 1701293855 0,000
offline_datapoint_8 1701293855 92,551
offline_datapoint_21 1701293857 104574976,000
offline_datapoint_1 1701293855 0,000
offline_datapoint_20 1701293857 5915508736,000
offline_datapoint_7 1701293857 4523155456,000
offline_datapoint_6 1701293855 0,000
offline_datapoint_12 1701293855 0,487
offline_datapoint_24 1701293855 0,196
offline_datapoint_13 1701293855 5306,173
offline_datapoint_18 1701293857 0,000
offline_datapoint_0 1701293855 9007,564
offline_datapoint_16 1701293855 413,307
offline_datapoint_28 1701293855 0,391
offline_datapoint_17 1701293855 8,353
offline_datapoint_10 1701293855 99,919
offline_datapoint_29 1701293855 1,336
offline_datapoint_22 1701293855 8192,000
offline_datapoint_4 1701293855 0,004
offline_datapoint_11 1701293860 31227,000
offline_datapoint_5 1701293860 3929,000
offline_datapoint_26 1701293860 591425536,000
offline_datapoint_14 1701293860 465539072,000
offline_datapoint_3 1701293860 8730439680,000
offline_datapoint_9 1701293860 104280064,000
offline_datapoint_25 1701293860 1684,000
offline_datapoint_19 1701293858 13,337
offline_datapoint_8 1701293858 10347,399
offline_datapoint_21 1701293860 104280064,000
offline_datapoint_1 1701293858 1,667
offline_datapoint_20 1701293860 5913939968,000
offline_datapoint_7 1701293860 4522344448,000
offline_datapoint_6 1701293858 0,000
offline_datapoint_12 1701293858 2,461
offline_datapoint_24 1701293858 0,521
offline_datapoint_13 1701293858 6445,576
offline_datapoint_18 1701293860 0,000
offline_datapoint_0 1701293858 11187,648
offline_datapoint_16 1701293858 12688,092
offline_datapoint_28 1701293858 0,544
offline_datapoint_17 1701293858 23,674
offline_datapoint_10 1701293858 99,788
offline_datapoint_29 1701293858 7,002
offline_datapoint_22 1701293858 17249,352
offline_datapoint_4 1701293858 0,005
offline_datapoint_11 1701293863 31227,000
offline_datapoint_5 1701293863 3904,000
offline_datapoint_26 1701293863 591294464,000
offline_datapoint_14 1701293863 465571840,000
offline_datapoint_3 1701293863 8726151168,000
offline_datapoint_9 1701293863 104357888,000
offline_datapoint_25 1701293863 1680,000
offline_datapoint_19 1701293861 12,637
offline_datapoint_8 1701293861 10136,423
offline_datapoint_21 1701293863 104357888,000
offline_datapoint_1 1701293861 1,995
offline_datapoint_20 1701293863 5909495808,000
offline_datapoint_7 1701293863 4505751552,000
offline_datapoint_6 1701293861 0,000
offline_datapoint_12 1701293861 2,618
offline_datapoint_24 1701293861 0,974
offline_datapoint_13 1701293861 6512,852
offline_datapoint_18 1701293863 0,000
offline_datapoint_0 1701293861 11440,058
offline_datapoint_16 1701293861 1502,505
offline_datapoint_28 1701293861 0,606
offline_datapoint_17 1701293861 19,621
offline_datapoint_10 1701293861 99,714
offline_datapoint_29 1701293861 6,651
offline_datapoint_22 1701293861 20063,458
offline_datapoint_4 1701293861 0,006
offline_datapoint_11 1701293866 31227,000
offline_datapoint_5 1701293866 3896,000
offline_datapoint_26 1701293866 591294464,000
offline_datapoint_14 1701293866 465571840,000
offline_datapoint_3 1701293866 8727797760,000
offline_datapoint_9 1701293866 104099840,000
offline_datapoint_25 1701293866 1677,000
offline_datapoint_19 1701293864 0,000
offline_datapoint_8 1701293864 483,463
offline_datapoint_21 1701293866 104099840,000
offline_datapoint_1 1701293864 0,000
offline_datapoint_20 1701293866 5912190976,000
offline_datapoint_7 1701293866 4509044736,000
offline_datapoint_6 1701293864 0,000
offline_datapoint_12 1701293864 0,829
offline_datapoint_24 1701293864 0,652
offline_datapoint_13 1701293864 5723,711
offline_datapoint_18 1701293866 0,000
offline_datapoint_0 1701293864 9678,622
offline_datapoint_16 1701293864 414,302
offline_datapoint_28 1701293864 0,306
offline_datapoint_17 1701293864 2,673
offline_datapoint_10 1701293864 99,892
offline_datapoint_29 1701293864 0,000
offline_datapoint_22 1701293864 5120,000
offline_datapoint_4 1701293864 0,003
offline_datapoint_11 1701293869 31227,000
offline_datapoint_5 1701293869 3884,000
offline_datapoint_26 1701293869 591269888,000
offline_datapoint_14 1701293869 465813504,000
offline_datapoint_3 1701293869 8726552576,000
offline_datapoint_9 1701293869 104865792,000
offline_datapoint_25 1701293869 1680,000
offline_datapoint_19 1701293867 7,977
offline_datapoint_8 1701293867 13746,955
offline_datapoint_21 1701293869 104865792,000
offline_datapoint_1 1701293867 0,665
offline_datapoint_20 1701293869 5911363584,000
offline_datapoint_7 1701293869 4499812352,000
offline_datapoint_6 1701293867 0,000
offline_datapoint_12 1701293867 3,395
offline_datapoint_24 1701293867 1,039
offline_datapoint_13 1701293867 6597,262
offline_datapoint_18 1701293869 0,000
offline_datapoint_0 1701293867 11699,770
offline_datapoint_16 1701293867 2747,197
offline_datapoint_28 1701293867 0,481
offline_datapoint_17 1701293867 10,304
offline_datapoint_10 1701293867 99,764
offline_datapoint_29 1701293867 0,665
offline_datapoint_22 1701293867 22990,452
offline_datapoint_4 1701293867 0,005
offline_datapoint_11 1701293872 31227,000
offline_datapoint_5 1701293872 3916,000
offline_datapoint_26 1701293872 591265792,000
offline_datapoint_14 1701293872 465813504,000
offline_datapoint_3 1701293872 8726335488,000
offline_datapoint_9 1701293872 104591360,000
offline_datapoint_25 1701293872 1674,000
offline_datapoint_19 1701293870 0,000
offline_datapoint_8 1701293870 212,191
offline_datapoint_21 1701293872 104591360,000
offline_datapoint_1 1701293870 0,000
offline_datapoint_20 1701293872 5912670208,000
offline_datapoint_7 1701293872 4500291584,000
offline_datapoint_6 1701293870 0,000
offline_datapoint_12 1701293870 0,527
offline_datapoint_24 1701293870 0,325
offline_datapoint_13 1701293870 5328,424
offline_datapoint_18 1701293872 0,000
offline_datapoint_0 1701293870 9084,570
offline_datapoint_16 1701293870 418,386
offline_datapoint_28 1701293870 0,259
offline_datapoint_17 1701293870 2,332
offline_datapoint_10 1701293870 99,950
offline_datapoint_29 1701293870 0,666
offline_datapoint_22 1701293870 23405,714
offline_datapoint_4 1701293870 0,003
offline_datapoint_11 1701293875 31227,000
offline_datapoint_5 1701293875 3924,000
offline_datapoint_26 1701293875 591265792,000
offline_datapoint_14 1701293875 465817600,000
offline_datapoint_3 1701293875 8729743360,000
offline_datapoint_9 1701293875 105218048,000
offline_datapoint_25 1701293875 1677,000
offline_datapoint_19 1701293873 3,679
offline_datapoint_8 1701293873 11927,625
offline_datapoint_21 1701293875 105218048,000
offline_datapoint_1 1701293873 0,669
offline_datapoint_20 1701293875 5913223168,000
offline_datapoint_7 1701293875 4501258240,000
offline_datapoint_6 1701293873 0,131
offline_datapoint_12 1701293873 3,236
offline_datapoint_24 1701293873 0,915
offline_datapoint_13 1701293873 6980,050
offline_datapoint_18 1701293875 0,000
offline_datapoint_0 1701293873 12222,947
offline_datapoint_16 1701293873 2520,444
offline_datapoint_28 1701293873 0,361
offline_datapoint_17 1701293873 32,776
offline_datapoint_10 1701293873 99,516
offline_datapoint_29 1701293873 5,686
offline_datapoint_22 1701293873 9905,633
offline_datapoint_4 1701293873 0,004
